"","SASID","Grade","City","Postal Code","Assignment Type","Growth Proficiency Category","SGP (Expectation=50)","Test 1 Benchmark Category","Test 2 Benchmark Category","Test 1 PR","Test 2 PR","IEP","TS Placement"
"913",1006894124,10,"Kingston","02364","Star Reading","Low Growth, High Proficiency",40,"At/Above Benchmark","At/Above Benchmark",53,49,0,"Gen Ed"
"914",1018574043,10,"Kingston","02364","Star Reading","High Growth, High Proficiency",85,"At/Above Benchmark","At/Above Benchmark",41,57,1,"Learning Specialist"
"915",1078237620,10,"Plymouth","02360","Star Reading","Low Growth, Low Proficiency",5,"On Watch","Urgent Intervention",30,8,0,"Gen Ed"
"916",1023791927,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",94,"On Watch","At/Above Benchmark",35,60,0,"Gen Ed"
"917",1054698221,10,"Bourne","02532","Star Reading","Low Growth, High Proficiency",12,"At/Above Benchmark","At/Above Benchmark",86,67,0,"Gen Ed"
"918",1039791925,10,"Wareham","02576","Star Reading","Low Growth, High Proficiency",26,"At/Above Benchmark","At/Above Benchmark",51,41,0,"Gen Ed"
"919",1094499628,10,"Kingston","02364","Star Reading","High Growth, High Proficiency",56,"At/Above Benchmark","At/Above Benchmark",62,63,0,"Gen Ed"
"920",1055921624,10,"Kingston","02364","Star Reading","High Growth, High Proficiency",94,"At/Above Benchmark","At/Above Benchmark",97,99,0,"Gen Ed"
"921",1092892724,10,"Hingham","02043","Star Reading","Low Growth, High Proficiency",47,"At/Above Benchmark","At/Above Benchmark",65,64,0,"Gen Ed"
"922",1096024533,10,"Wareham","02558","Star Reading","High Growth, Low Proficiency",87,"Urgent Intervention","Intervention",5,17,1,"Learning Specialist"
"923",1001737528,10,"Marshfield","050-2","Star Reading","Low Growth, High Proficiency",39,"At/Above Benchmark","At/Above Benchmark",78,72,0,"Gen Ed"
"924",1024519836,10,"Bourne","02532","Star Reading","High Growth, Low Proficiency",50,"On Watch","On Watch",34,34,0,"Gen Ed"
"925",1008798827,10,"Plympton","02367","Star Reading","Low Growth, High Proficiency",1,"At/Above Benchmark","At/Above Benchmark",85,42,0,"Gen Ed"
"926",1017299327,10,"Wareham","02576","Star Reading","Low Growth, Low Proficiency",1,"On Watch","Urgent Intervention",37,5,0,"Gen Ed"
"927",1084198926,10,"Sandwich","02644","Star Reading","High Growth, High Proficiency",97,"Intervention","At/Above Benchmark",14,45,1,"Learning Specialist"
"928",1033595324,10,"Wareham","02571","Star Reading","High Growth, High Proficiency",99,"On Watch","At/Above Benchmark",32,72,0,"Gen Ed"
"929",1020723028,10,"East Bridgewater","02333","Star Reading","High Growth, High Proficiency",81,"At/Above Benchmark","At/Above Benchmark",76,86,0,"Gen Ed"
"930",1030739027,10,"Plymouth","02360","Star Reading","High Growth, Low Proficiency",77,"Intervention","On Watch",16,27,0,"Gen Ed"
"931",1038798821,10,"Plympton","02367","Star Reading","Low Growth, High Proficiency",13,"At/Above Benchmark","At/Above Benchmark",62,42,0,"Gen Ed"
"932",1097610434,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",86,"At/Above Benchmark","At/Above Benchmark",73,85,0,"Gen Ed"
"933",1082143721,10,"Bourne","02532","Star Reading","High Growth, High Proficiency",50,"At/Above Benchmark","At/Above Benchmark",46,45,1,"Learning Specialist"
"934",1021799125,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",53,"At/Above Benchmark","At/Above Benchmark",68,68,0,"Gen Ed"
"935",1029832626,10,"Plymouth","02360","Star Reading","Low Growth, Low Proficiency",47,"On Watch","On Watch",35,34,0,"Gen Ed"
"936",1000498320,10,"Marshfield","02050","Star Reading","High Growth, High Proficiency",61,"At/Above Benchmark","At/Above Benchmark",77,78,0,"Gen Ed"
"937",1066109130,10,"Middleborough","02346","Star Reading","High Growth, High Proficiency",56,"At/Above Benchmark","At/Above Benchmark",80,79,0,"Gen Ed"
"938",1064662334,10,"Pembroke","02359","Star Reading","Low Growth, High Proficiency",27,"At/Above Benchmark","At/Above Benchmark",57,46,0,"Gen Ed"
"939",1026230027,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",93,"At/Above Benchmark","At/Above Benchmark",82,94,0,"Gen Ed"
"940",1070892325,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",86,"At/Above Benchmark","At/Above Benchmark",85,93,0,"Gen Ed"
"941",1081792923,10,"Carver","02330","Star Reading","High Growth, High Proficiency",98,"At/Above Benchmark","At/Above Benchmark",73,94,0,"Gen Ed"
"942",1041720930,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",94,"On Watch","At/Above Benchmark",36,63,0,"Gen Ed"
"943",1067390324,10,"Wareham","02576","Star Reading","High Growth, Low Proficiency",91,"Urgent Intervention","Intervention",3,12,0,"Gen Ed"
"944",1086791927,10,"Carver","02330","Star Reading","High Growth, High Proficiency",56,"At/Above Benchmark","At/Above Benchmark",75,75,0,"Gen Ed"
"945",1089140422,10,"Marshfield","02059","Star Reading","Low Growth, Low Proficiency",9,"Intervention","Urgent Intervention",11,4,1,"Learning Specialist"
"946",1074792328,10,"Marshfield","02050","Star Reading","High Growth, High Proficiency",96,"At/Above Benchmark","At/Above Benchmark",58,83,0,"Gen Ed"
"947",1089394323,10,"Sandwich","02563","Star Reading","High Growth, High Proficiency",96,"At/Above Benchmark","At/Above Benchmark",76,94,0,"Gen Ed"
"948",1071932321,10,"Carver","02330","Star Reading","Low Growth, High Proficiency",44,"At/Above Benchmark","At/Above Benchmark",83,78,0,"Gen Ed"
"949",1011636426,10,"Rochester","02770","Star Reading","High Growth, High Proficiency",79,"At/Above Benchmark","At/Above Benchmark",54,65,0,"Gen Ed"
"950",1008394323,10,"Marion","02738","Star Reading","Low Growth, Low Proficiency",13,"On Watch","Intervention",35,18,0,"Gen Ed"
"951",1092681720,10,"Wareham","02538","Star Reading","Low Growth, Low Proficiency",33,"Intervention","Intervention",20,15,1,"Learning Specialist"
"952",1085844644,10,"Pembroke","02359","Star Reading","Low Growth, High Proficiency",15,"At/Above Benchmark","At/Above Benchmark",99,95,0,"Gen Ed"
"953",1057198228,10,"Barnstable","02668","Star Reading","Low Growth, High Proficiency",18,"At/Above Benchmark","At/Above Benchmark",63,48,0,"Gen Ed"
"954",1027102443,10,"Carver","02330","Star Reading","High Growth, Low Proficiency",78,"Intervention","On Watch",21,33,0,"Gen Ed"
"955",1040694423,10,"Sandwich","02563","Star Reading","High Growth, Low Proficiency",97,"Urgent Intervention","Intervention",2,18,1,"Learning Specialist"
"956",1067127243,10,"Middleborough","02346","Star Reading","High Growth, High Proficiency",92,"At/Above Benchmark","At/Above Benchmark",58,77,0,"Gen Ed"
"957",1041421421,10,"East Taunton","02718","Star Reading","Low Growth, Low Proficiency",3,"Intervention","Urgent Intervention",14,2,1,"Learning Specialist"
"958",1005329428,10,"East Taunton","02718","Star Reading","Low Growth, Low Proficiency",9,"Urgent Intervention","Urgent Intervention",1,1,1,"Learning Specialist"
"959",1076794828,10,"Falmouth","02536","Star Reading","Low Growth, High Proficiency",37,"At/Above Benchmark","At/Above Benchmark",46,41,1,"Learning Specialist"
"960",1097744027,10,"Marion","02738","Star Reading","Low Growth, Low Proficiency",48,"On Watch","On Watch",35,34,1,"Learning Specialist"
"961",1065791327,10,"Plymouth","02360","Star Reading","Low Growth, Low Proficiency",26,"At/Above Benchmark","On Watch",48,37,0,"Gen Ed"
"962",1084444727,10,"Wareham","02576","Star Reading","High Growth, High Proficiency",97,"On Watch","At/Above Benchmark",37,65,0,"Gen Ed"
"963",1062302242,10,"Kingston","02364","Star Reading","Low Growth, High Proficiency",16,"At/Above Benchmark","At/Above Benchmark",93,78,0,"Gen Ed"
"964",1086598732,10,"Kingston","02364","Star Reading","High Growth, High Proficiency",66,"At/Above Benchmark","At/Above Benchmark",98,98,0,"Gen Ed"
"965",1051126424,10,"Kingston","02364","Star Reading","Low Growth, Low Proficiency",44,"On Watch","Intervention",25,23,1,"Learning Specialist"
"966",1057835722,10,"Carver","02330","Star Reading","High Growth, High Proficiency",59,"At/Above Benchmark","At/Above Benchmark",54,57,1,"Learning Specialist"
"967",1066808035,10,"Bourne","02532","Star Reading","Low Growth, High Proficiency",19,"At/Above Benchmark","At/Above Benchmark",76,63,0,"Gen Ed"
"968",1022499628,10,"Kingston","02364","Star Reading","Low Growth, Low Proficiency",13,"On Watch","Intervention",38,21,0,"Gen Ed"
"969",1009108034,10,"Pembroke","02359","Star Reading","Low Growth, High Proficiency",34,"At/Above Benchmark","At/Above Benchmark",50,43,0,"Gen Ed"
"970",1010004131,10,"Plymouth","02360","Star Reading","High Growth, High Proficiency",90,"At/Above Benchmark","At/Above Benchmark",84,94,0,"Gen Ed"
"971",1033108031,10,"Pembroke","02359","Star Reading","High Growth, Low Proficiency",61,"Intervention","On Watch",20,25,1,"Learning Specialist"
